{Machetes_nebrius, Motacilla_caucasicus} {Aix_gigas, Budytes_karelini}
{Calidris_arseniavi, Aix_gigas} {Motacilla_caucasicus, Falco_maldivarum}
{Calidris_arseniavi, Aix_gigas} {Porphyrio_maihensis, Falco_maldivarum}
{Calidris_arseniavi, Aix_gigas} {Machetes_nebrius, Hottentotta_melleri}
{Calidris_arseniavi, Aix_gigas} {Motacilla_caucasicus, Hottentotta_melleri}
{Calidris_arseniavi, Aix_gigas} {Porphyrio_maihensis, Hottentotta_melleri}
{Calidris_arseniavi, Aix_gigas} {Machetes_nebrius, Porphyrio_maihensis}
{Calidris_arseniavi, Aix_gigas} {Porphyrio_maihensis, Motacilla_caucasicus}
{Mochlus_oenanthe, Aix_gigas} {Falco_maldivarum, Abantias_dignus}
{Mochlus_oenanthe, Aix_gigas} {Hottentotta_melleri, Abantias_dignus}
{Mochlus_oenanthe, Aix_gigas} {Machetes_nebrius, Abantias_dignus}
{Mochlus_oenanthe, Aix_gigas} {Motacilla_caucasicus, Abantias_dignus}
{Mochlus_oenanthe, Aix_gigas} {Porphyrio_maihensis, Abantias_dignus}
{Mochlus_oenanthe, Aix_gigas} {Hottentotta_melleri, Falco_maldivarum}
{Mochlus_oenanthe, Aix_gigas} {Machetes_nebrius, Falco_maldivarum}
{Mochlus_oenanthe, Aix_gigas} {Motacilla_caucasicus, Falco_maldivarum}
{Mochlus_oenanthe, Aix_gigas} {Porphyrio_maihensis, Falco_maldivarum}
{Mochlus_oenanthe, Aix_gigas} {Machetes_nebrius, Hottentotta_melleri}
{Mochlus_oenanthe, Aix_gigas} {Motacilla_caucasicus, Hottentotta_melleri}
{Mochlus_oenanthe, Aix_gigas} {Porphyrio_maihensis, Hottentotta_melleri}
{Mochlus_oenanthe, Aix_gigas} {Machetes_nebrius, Motacilla_caucasicus}
{Mochlus_oenanthe, Aix_gigas} {Machetes_nebrius, Porphyrio_maihensis}
{Mochlus_oenanthe, Aix_gigas} {Porphyrio_maihensis, Motacilla_caucasicus}
{Paraphysa_constrictor, Aix_gigas} {Falco_maldivarum, Abantias_dignus}
{Paraphysa_constrictor, Aix_gigas} {Hottentotta_melleri, Abantias_dignus}
{Paraphysa_constrictor, Aix_gigas} {Machetes_nebrius, Abantias_dignus}
{Paraphysa_constrictor, Aix_gigas} {Motacilla_caucasicus, Abantias_dignus}
{Paraphysa_constrictor, Aix_gigas} {Porphyrio_maihensis, Abantias_dignus}
{Paraphysa_constrictor, Aix_gigas} {Hottentotta_melleri, Falco_maldivarum}
{Paraphysa_constrictor, Aix_gigas} {Machetes_nebrius, Falco_maldivarum}
{Paraphysa_constrictor, Aix_gigas} {Motacilla_caucasicus, Falco_maldivarum}
{Paraphysa_constrictor, Aix_gigas} {Porphyrio_maihensis, Falco_maldivarum}
{Paraphysa_constrictor, Aix_gigas} {Machetes_nebrius, Hottentotta_melleri}
{Paraphysa_constrictor, Aix_gigas} {Motacilla_caucasicus, Hottentotta_melleri}
{Paraphysa_constrictor, Aix_gigas} {Porphyrio_maihensis, Hottentotta_melleri}
{Paraphysa_constrictor, Aix_gigas} {Machetes_nebrius, Porphyrio_maihensis}
{Paraphysa_constrictor, Aix_gigas} {Porphyrio_maihensis, Motacilla_caucasicus}
{Pelusios_fissipes, Aix_gigas} {Falco_maldivarum, Abantias_dignus}
{Pelusios_fissipes, Aix_gigas} {Hottentotta_melleri, Abantias_dignus}
{Pelusios_fissipes, Aix_gigas} {Machetes_nebrius, Abantias_dignus}
{Pelusios_fissipes, Aix_gigas} {Motacilla_caucasicus, Abantias_dignus}
{Pelusios_fissipes, Aix_gigas} {Porphyrio_maihensis, Abantias_dignus}
{Pelusios_fissipes, Aix_gigas} {Hottentotta_melleri, Falco_maldivarum}
{Pelusios_fissipes, Aix_gigas} {Machetes_nebrius, Falco_maldivarum}
{Pelusios_fissipes, Aix_gigas} {Motacilla_caucasicus, Falco_maldivarum}
{Pelusios_fissipes, Aix_gigas} {Porphyrio_maihensis, Falco_maldivarum}
{Pelusios_fissipes, Aix_gigas} {Machetes_nebrius, Hottentotta_melleri}
{Pelusios_fissipes, Aix_gigas} {Motacilla_caucasicus, Hottentotta_melleri}
{Pelusios_fissipes, Aix_gigas} {Porphyrio_maihensis, Hottentotta_melleri}
{Pelusios_fissipes, Aix_gigas} {Machetes_nebrius, Motacilla_caucasicus}
{Pelusios_fissipes, Aix_gigas} {Machetes_nebrius, Porphyrio_maihensis}
{Pelusios_fissipes, Aix_gigas} {Porphyrio_maihensis, Motacilla_caucasicus}
{Regulus_pedo, Aix_gigas} {Falco_maldivarum, Abantias_dignus}
{Regulus_pedo, Aix_gigas} {Hottentotta_melleri, Abantias_dignus}
{Regulus_pedo, Aix_gigas} {Machetes_nebrius, Abantias_dignus}
{Regulus_pedo, Aix_gigas} {Motacilla_caucasicus, Abantias_dignus}
{Regulus_pedo, Aix_gigas} {Porphyrio_maihensis, Abantias_dignus}
{Regulus_pedo, Aix_gigas} {Hottentotta_melleri, Falco_maldivarum}
{Regulus_pedo, Aix_gigas} {Machetes_nebrius, Falco_maldivarum}
{Regulus_pedo, Aix_gigas} {Motacilla_caucasicus, Falco_maldivarum}
{Regulus_pedo, Aix_gigas} {Porphyrio_maihensis, Falco_maldivarum}
{Regulus_pedo, Aix_gigas} {Machetes_nebrius, Hottentotta_melleri}
{Regulus_pedo, Aix_gigas} {Motacilla_caucasicus, Hottentotta_melleri}
{Regulus_pedo, Aix_gigas} {Porphyrio_maihensis, Hottentotta_melleri}
{Regulus_pedo, Aix_gigas} {Machetes_nebrius, Motacilla_caucasicus}
{Regulus_pedo, Aix_gigas} {Machetes_nebrius, Porphyrio_maihensis}
{Regulus_pedo, Aix_gigas} {Porphyrio_maihensis, Motacilla_caucasicus}
{Sceloporus_pictus, Aix_gigas} {Falco_maldivarum, Abantias_dignus}
{Sceloporus_pictus, Aix_gigas} {Hottentotta_melleri, Abantias_dignus}
{Sceloporus_pictus, Aix_gigas} {Machetes_nebrius, Abantias_dignus}
{Sceloporus_pictus, Aix_gigas} {Motacilla_caucasicus, Abantias_dignus}
{Sceloporus_pictus, Aix_gigas} {Porphyrio_maihensis, Abantias_dignus}
{Sceloporus_pictus, Aix_gigas} {Hottentotta_melleri, Falco_maldivarum}
{Sceloporus_pictus, Aix_gigas} {Machetes_nebrius, Falco_maldivarum}
{Sceloporus_pictus, Aix_gigas} {Motacilla_caucasicus, Falco_maldivarum}
{Sceloporus_pictus, Aix_gigas} {Porphyrio_maihensis, Falco_maldivarum}
{Sceloporus_pictus, Aix_gigas} {Machetes_nebrius, Hottentotta_melleri}
{Sceloporus_pictus, Aix_gigas} {Motacilla_caucasicus, Hottentotta_melleri}
{Sceloporus_pictus, Aix_gigas} {Porphyrio_maihensis, Hottentotta_melleri}
{Sceloporus_pictus, Aix_gigas} {Machetes_nebrius, Motacilla_caucasicus}
{Sceloporus_pictus, Aix_gigas} {Machetes_nebrius, Porphyrio_maihensis}
{Sceloporus_pictus, Aix_gigas} {Porphyrio_maihensis, Motacilla_caucasicus}
{Tadorna_alpinus, Aix_gigas} {Falco_maldivarum, Abantias_dignus}
{Tadorna_alpinus, Aix_gigas} {Hottentotta_melleri, Abantias_dignus}
{Tadorna_alpinus, Aix_gigas} {Machetes_nebrius, Abantias_dignus}
{Tadorna_alpinus, Aix_gigas} {Motacilla_caucasicus, Abantias_dignus}
{Tadorna_alpinus, Aix_gigas} {Porphyrio_maihensis, Abantias_dignus}
{Tadorna_alpinus, Aix_gigas} {Hottentotta_melleri, Falco_maldivarum}
{Tadorna_alpinus, Aix_gigas} {Machetes_nebrius, Falco_maldivarum}
{Tadorna_alpinus, Aix_gigas} {Motacilla_caucasicus, Falco_maldivarum}
{Tadorna_alpinus, Aix_gigas} {Porphyrio_maihensis, Falco_maldivarum}
{Tadorna_alpinus, Aix_gigas} {Machetes_nebrius, Hottentotta_melleri}
{Tadorna_alpinus, Aix_gigas} {Motacilla_caucasicus, Hottentotta_melleri}
{Tadorna_alpinus, Aix_gigas} {Porphyrio_maihensis, Hottentotta_melleri}
{Tadorna_alpinus, Aix_gigas} {Machetes_nebrius, Porphyrio_maihensis}
{Tadorna_alpinus, Aix_gigas} {Porphyrio_maihensis, Motacilla_caucasicus}
{Allactaga_subrubrum, Alcedo_monachus} {Falco_maldivarum, Abantias_dignus}
{Allactaga_subrubrum, Alcedo_monachus} {Hottentotta_melleri, Abantias_dignus}
{Allactaga_subrubrum, Alcedo_monachus} {Machetes_nebrius, Abantias_dignus}
{Allactaga_subrubrum, Alcedo_monachus} {Motacilla_caucasicus, Abantias_dignus}
{Allactaga_subrubrum, Alcedo_monachus} {Porphyrio_maihensis, Abantias_dignus}
{Allactaga_subrubrum, Alcedo_monachus} {Hottentotta_melleri, Falco_maldivarum}
{Allactaga_subrubrum, Alcedo_monachus} {Machetes_nebrius, Falco_maldivarum}
{Allactaga_subrubrum, Alcedo_monachus} {Motacilla_caucasicus, Falco_maldivarum}
{Allactaga_subrubrum, Alcedo_monachus} {Porphyrio_maihensis, Falco_maldivarum}
{Allactaga_subrubrum, Alcedo_monachus} {Machetes_nebrius, Hottentotta_melleri}
{Allactaga_subrubrum, Alcedo_monachus} {Motacilla_caucasicus, Hottentotta_melleri}
{Allactaga_subrubrum, Alcedo_monachus} {Porphyrio_maihensis, Hottentotta_melleri}
{Allactaga_subrubrum, Alcedo_monachus} {Machetes_nebrius, Motacilla_caucasicus}
{Allactaga_subrubrum, Alcedo_monachus} {Machetes_nebrius, Porphyrio_maihensis}
{Allactaga_subrubrum, Alcedo_monachus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Budytes_karelini, Alcedo_monachus} {Falco_maldivarum, Abantias_dignus}
{Budytes_karelini, Alcedo_monachus} {Hottentotta_melleri, Abantias_dignus}
{Budytes_karelini, Alcedo_monachus} {Machetes_nebrius, Abantias_dignus}
{Budytes_karelini, Alcedo_monachus} {Motacilla_caucasicus, Abantias_dignus}
{Budytes_karelini, Alcedo_monachus} {Porphyrio_maihensis, Abantias_dignus}
{Budytes_karelini, Alcedo_monachus} {Hottentotta_melleri, Falco_maldivarum}
{Budytes_karelini, Alcedo_monachus} {Machetes_nebrius, Falco_maldivarum}
{Budytes_karelini, Alcedo_monachus} {Motacilla_caucasicus, Falco_maldivarum}
{Budytes_karelini, Alcedo_monachus} {Porphyrio_maihensis, Falco_maldivarum}
{Budytes_karelini, Alcedo_monachus} {Machetes_nebrius, Hottentotta_melleri}
{Budytes_karelini, Alcedo_monachus} {Motacilla_caucasicus, Hottentotta_melleri}
{Budytes_karelini, Alcedo_monachus} {Porphyrio_maihensis, Hottentotta_melleri}
{Budytes_karelini, Alcedo_monachus} {Machetes_nebrius, Motacilla_caucasicus}
{Budytes_karelini, Alcedo_monachus} {Machetes_nebrius, Porphyrio_maihensis}
{Budytes_karelini, Alcedo_monachus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Calidris_arseniavi, Alcedo_monachus} {Falco_maldivarum, Abantias_dignus}
{Calidris_arseniavi, Alcedo_monachus} {Hottentotta_melleri, Abantias_dignus}
{Calidris_arseniavi, Alcedo_monachus} {Machetes_nebrius, Abantias_dignus}
{Calidris_arseniavi, Alcedo_monachus} {Motacilla_caucasicus, Abantias_dignus}
{Calidris_arseniavi, Alcedo_monachus} {Porphyrio_maihensis, Abantias_dignus}
{Calidris_arseniavi, Alcedo_monachus} {Hottentotta_melleri, Falco_maldivarum}
{Calidris_arseniavi, Alcedo_monachus} {Machetes_nebrius, Falco_maldivarum}
{Calidris_arseniavi, Alcedo_monachus} {Motacilla_caucasicus, Falco_maldivarum}
{Calidris_arseniavi, Alcedo_monachus} {Porphyrio_maihensis, Falco_maldivarum}
{Calidris_arseniavi, Alcedo_monachus} {Machetes_nebrius, Hottentotta_melleri}
{Calidris_arseniavi, Alcedo_monachus} {Motacilla_caucasicus, Hottentotta_melleri}
{Calidris_arseniavi, Alcedo_monachus} {Porphyrio_maihensis, Hottentotta_melleri}
{Calidris_arseniavi, Alcedo_monachus} {Machetes_nebrius, Motacilla_caucasicus}
{Calidris_arseniavi, Alcedo_monachus} {Machetes_nebrius, Porphyrio_maihensis}
{Calidris_arseniavi, Alcedo_monachus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Mochlus_oenanthe, Alcedo_monachus} {Falco_maldivarum, Abantias_dignus}
{Mochlus_oenanthe, Alcedo_monachus} {Hottentotta_melleri, Abantias_dignus}
{Mochlus_oenanthe, Alcedo_monachus} {Machetes_nebrius, Abantias_dignus}
{Mochlus_oenanthe, Alcedo_monachus} {Motacilla_caucasicus, Abantias_dignus}
{Mochlus_oenanthe, Alcedo_monachus} {Porphyrio_maihensis, Abantias_dignus}
{Mochlus_oenanthe, Alcedo_monachus} {Hottentotta_melleri, Falco_maldivarum}
{Mochlus_oenanthe, Alcedo_monachus} {Machetes_nebrius, Falco_maldivarum}
{Mochlus_oenanthe, Alcedo_monachus} {Motacilla_caucasicus, Falco_maldivarum}
{Mochlus_oenanthe, Alcedo_monachus} {Porphyrio_maihensis, Falco_maldivarum}
{Mochlus_oenanthe, Alcedo_monachus} {Machetes_nebrius, Hottentotta_melleri}
{Mochlus_oenanthe, Alcedo_monachus} {Motacilla_caucasicus, Hottentotta_melleri}
{Mochlus_oenanthe, Alcedo_monachus} {Porphyrio_maihensis, Hottentotta_melleri}
{Mochlus_oenanthe, Alcedo_monachus} {Machetes_nebrius, Motacilla_caucasicus}
{Mochlus_oenanthe, Alcedo_monachus} {Machetes_nebrius, Porphyrio_maihensis}
{Mochlus_oenanthe, Alcedo_monachus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Paraphysa_constrictor, Alcedo_monachus} {Falco_maldivarum, Abantias_dignus}
{Paraphysa_constrictor, Alcedo_monachus} {Hottentotta_melleri, Abantias_dignus}
{Paraphysa_constrictor, Alcedo_monachus} {Machetes_nebrius, Abantias_dignus}
{Paraphysa_constrictor, Alcedo_monachus} {Motacilla_caucasicus, Abantias_dignus}
{Paraphysa_constrictor, Alcedo_monachus} {Porphyrio_maihensis, Abantias_dignus}
{Paraphysa_constrictor, Alcedo_monachus} {Hottentotta_melleri, Falco_maldivarum}
{Paraphysa_constrictor, Alcedo_monachus} {Machetes_nebrius, Falco_maldivarum}
{Paraphysa_constrictor, Alcedo_monachus} {Motacilla_caucasicus, Falco_maldivarum}
{Paraphysa_constrictor, Alcedo_monachus} {Porphyrio_maihensis, Falco_maldivarum}
{Paraphysa_constrictor, Alcedo_monachus} {Machetes_nebrius, Hottentotta_melleri}
{Paraphysa_constrictor, Alcedo_monachus} {Motacilla_caucasicus, Hottentotta_melleri}
{Paraphysa_constrictor, Alcedo_monachus} {Porphyrio_maihensis, Hottentotta_melleri}
{Paraphysa_constrictor, Alcedo_monachus} {Machetes_nebrius, Motacilla_caucasicus}
{Paraphysa_constrictor, Alcedo_monachus} {Machetes_nebrius, Porphyrio_maihensis}
{Paraphysa_constrictor, Alcedo_monachus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Pelusios_fissipes, Alcedo_monachus} {Falco_maldivarum, Abantias_dignus}
{Pelusios_fissipes, Alcedo_monachus} {Hottentotta_melleri, Abantias_dignus}
{Pelusios_fissipes, Alcedo_monachus} {Machetes_nebrius, Abantias_dignus}
{Pelusios_fissipes, Alcedo_monachus} {Motacilla_caucasicus, Abantias_dignus}
{Pelusios_fissipes, Alcedo_monachus} {Porphyrio_maihensis, Abantias_dignus}
{Pelusios_fissipes, Alcedo_monachus} {Hottentotta_melleri, Falco_maldivarum}
{Pelusios_fissipes, Alcedo_monachus} {Machetes_nebrius, Falco_maldivarum}
{Pelusios_fissipes, Alcedo_monachus} {Motacilla_caucasicus, Falco_maldivarum}
{Pelusios_fissipes, Alcedo_monachus} {Porphyrio_maihensis, Falco_maldivarum}
{Pelusios_fissipes, Alcedo_monachus} {Machetes_nebrius, Hottentotta_melleri}
{Pelusios_fissipes, Alcedo_monachus} {Motacilla_caucasicus, Hottentotta_melleri}
{Pelusios_fissipes, Alcedo_monachus} {Porphyrio_maihensis, Hottentotta_melleri}
{Pelusios_fissipes, Alcedo_monachus} {Machetes_nebrius, Motacilla_caucasicus}
{Pelusios_fissipes, Alcedo_monachus} {Machetes_nebrius, Porphyrio_maihensis}
{Pelusios_fissipes, Alcedo_monachus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Regulus_pedo, Alcedo_monachus} {Falco_maldivarum, Abantias_dignus}
{Regulus_pedo, Alcedo_monachus} {Hottentotta_melleri, Abantias_dignus}
{Regulus_pedo, Alcedo_monachus} {Machetes_nebrius, Abantias_dignus}
{Regulus_pedo, Alcedo_monachus} {Motacilla_caucasicus, Abantias_dignus}
{Regulus_pedo, Alcedo_monachus} {Porphyrio_maihensis, Abantias_dignus}
{Regulus_pedo, Alcedo_monachus} {Hottentotta_melleri, Falco_maldivarum}
{Regulus_pedo, Alcedo_monachus} {Machetes_nebrius, Falco_maldivarum}
{Regulus_pedo, Alcedo_monachus} {Motacilla_caucasicus, Falco_maldivarum}
{Regulus_pedo, Alcedo_monachus} {Porphyrio_maihensis, Falco_maldivarum}
{Regulus_pedo, Alcedo_monachus} {Machetes_nebrius, Hottentotta_melleri}
{Regulus_pedo, Alcedo_monachus} {Motacilla_caucasicus, Hottentotta_melleri}
{Regulus_pedo, Alcedo_monachus} {Porphyrio_maihensis, Hottentotta_melleri}
{Regulus_pedo, Alcedo_monachus} {Machetes_nebrius, Motacilla_caucasicus}
{Regulus_pedo, Alcedo_monachus} {Machetes_nebrius, Porphyrio_maihensis}
{Regulus_pedo, Alcedo_monachus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Sceloporus_pictus, Alcedo_monachus} {Falco_maldivarum, Abantias_dignus}
{Sceloporus_pictus, Alcedo_monachus} {Hottentotta_melleri, Abantias_dignus}
{Sceloporus_pictus, Alcedo_monachus} {Machetes_nebrius, Abantias_dignus}
{Sceloporus_pictus, Alcedo_monachus} {Motacilla_caucasicus, Abantias_dignus}
{Sceloporus_pictus, Alcedo_monachus} {Porphyrio_maihensis, Abantias_dignus}
{Sceloporus_pictus, Alcedo_monachus} {Hottentotta_melleri, Falco_maldivarum}
{Sceloporus_pictus, Alcedo_monachus} {Machetes_nebrius, Falco_maldivarum}
{Sceloporus_pictus, Alcedo_monachus} {Motacilla_caucasicus, Falco_maldivarum}
{Sceloporus_pictus, Alcedo_monachus} {Porphyrio_maihensis, Falco_maldivarum}
{Sceloporus_pictus, Alcedo_monachus} {Machetes_nebrius, Hottentotta_melleri}
{Sceloporus_pictus, Alcedo_monachus} {Motacilla_caucasicus, Hottentotta_melleri}
{Sceloporus_pictus, Alcedo_monachus} {Porphyrio_maihensis, Hottentotta_melleri}
{Sceloporus_pictus, Alcedo_monachus} {Machetes_nebrius, Motacilla_caucasicus}
{Sceloporus_pictus, Alcedo_monachus} {Machetes_nebrius, Porphyrio_maihensis}
{Sceloporus_pictus, Alcedo_monachus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Tadorna_alpinus, Alcedo_monachus} {Falco_maldivarum, Abantias_dignus}
{Tadorna_alpinus, Alcedo_monachus} {Hottentotta_melleri, Abantias_dignus}
{Tadorna_alpinus, Alcedo_monachus} {Machetes_nebrius, Abantias_dignus}
{Tadorna_alpinus, Alcedo_monachus} {Motacilla_caucasicus, Abantias_dignus}
{Tadorna_alpinus, Alcedo_monachus} {Porphyrio_maihensis, Abantias_dignus}
{Tadorna_alpinus, Alcedo_monachus} {Hottentotta_melleri, Falco_maldivarum}
{Tadorna_alpinus, Alcedo_monachus} {Machetes_nebrius, Falco_maldivarum}
{Tadorna_alpinus, Alcedo_monachus} {Motacilla_caucasicus, Falco_maldivarum}
{Tadorna_alpinus, Alcedo_monachus} {Porphyrio_maihensis, Falco_maldivarum}
{Tadorna_alpinus, Alcedo_monachus} {Machetes_nebrius, Hottentotta_melleri}
{Tadorna_alpinus, Alcedo_monachus} {Motacilla_caucasicus, Hottentotta_melleri}
{Tadorna_alpinus, Alcedo_monachus} {Porphyrio_maihensis, Hottentotta_melleri}
{Tadorna_alpinus, Alcedo_monachus} {Machetes_nebrius, Motacilla_caucasicus}
{Tadorna_alpinus, Alcedo_monachus} {Machetes_nebrius, Porphyrio_maihensis}
{Tadorna_alpinus, Alcedo_monachus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Allactaga_subrubrum, Budytes_karelini} {Falco_maldivarum, Abantias_dignus}
{Allactaga_subrubrum, Budytes_karelini} {Hottentotta_melleri, Abantias_dignus}
{Allactaga_subrubrum, Budytes_karelini} {Machetes_nebrius, Abantias_dignus}
{Allactaga_subrubrum, Budytes_karelini} {Motacilla_caucasicus, Abantias_dignus}
{Allactaga_subrubrum, Budytes_karelini} {Porphyrio_maihensis, Abantias_dignus}
{Allactaga_subrubrum, Budytes_karelini} {Hottentotta_melleri, Falco_maldivarum}
{Allactaga_subrubrum, Budytes_karelini} {Machetes_nebrius, Falco_maldivarum}
{Allactaga_subrubrum, Budytes_karelini} {Motacilla_caucasicus, Falco_maldivarum}
{Allactaga_subrubrum, Budytes_karelini} {Porphyrio_maihensis, Falco_maldivarum}
{Allactaga_subrubrum, Budytes_karelini} {Machetes_nebrius, Hottentotta_melleri}
{Allactaga_subrubrum, Budytes_karelini} {Motacilla_caucasicus, Hottentotta_melleri}
{Allactaga_subrubrum, Budytes_karelini} {Porphyrio_maihensis, Hottentotta_melleri}
{Allactaga_subrubrum, Budytes_karelini} {Machetes_nebrius, Motacilla_caucasicus}
{Allactaga_subrubrum, Budytes_karelini} {Machetes_nebrius, Porphyrio_maihensis}
{Allactaga_subrubrum, Budytes_karelini} {Porphyrio_maihensis, Motacilla_caucasicus}
{Calidris_arseniavi, Allactaga_subrubrum} {Falco_maldivarum, Abantias_dignus}
{Calidris_arseniavi, Allactaga_subrubrum} {Hottentotta_melleri, Abantias_dignus}
{Calidris_arseniavi, Allactaga_subrubrum} {Machetes_nebrius, Abantias_dignus}
{Calidris_arseniavi, Allactaga_subrubrum} {Motacilla_caucasicus, Abantias_dignus}
{Calidris_arseniavi, Allactaga_subrubrum} {Porphyrio_maihensis, Abantias_dignus}
{Calidris_arseniavi, Allactaga_subrubrum} {Hottentotta_melleri, Falco_maldivarum}
{Calidris_arseniavi, Allactaga_subrubrum} {Machetes_nebrius, Falco_maldivarum}
{Calidris_arseniavi, Allactaga_subrubrum} {Motacilla_caucasicus, Falco_maldivarum}
{Calidris_arseniavi, Allactaga_subrubrum} {Porphyrio_maihensis, Falco_maldivarum}
{Calidris_arseniavi, Allactaga_subrubrum} {Machetes_nebrius, Hottentotta_melleri}
{Calidris_arseniavi, Allactaga_subrubrum} {Motacilla_caucasicus, Hottentotta_melleri}
{Calidris_arseniavi, Allactaga_subrubrum} {Porphyrio_maihensis, Hottentotta_melleri}
{Calidris_arseniavi, Allactaga_subrubrum} {Machetes_nebrius, Motacilla_caucasicus}
{Calidris_arseniavi, Allactaga_subrubrum} {Machetes_nebrius, Porphyrio_maihensis}
{Calidris_arseniavi, Allactaga_subrubrum} {Porphyrio_maihensis, Motacilla_caucasicus}
{Mochlus_oenanthe, Allactaga_subrubrum} {Falco_maldivarum, Abantias_dignus}
{Mochlus_oenanthe, Allactaga_subrubrum} {Hottentotta_melleri, Abantias_dignus}
{Mochlus_oenanthe, Allactaga_subrubrum} {Machetes_nebrius, Abantias_dignus}
{Mochlus_oenanthe, Allactaga_subrubrum} {Motacilla_caucasicus, Abantias_dignus}
{Mochlus_oenanthe, Allactaga_subrubrum} {Porphyrio_maihensis, Abantias_dignus}
{Mochlus_oenanthe, Allactaga_subrubrum} {Hottentotta_melleri, Falco_maldivarum}
{Mochlus_oenanthe, Allactaga_subrubrum} {Machetes_nebrius, Falco_maldivarum}
{Mochlus_oenanthe, Allactaga_subrubrum} {Motacilla_caucasicus, Falco_maldivarum}
{Mochlus_oenanthe, Allactaga_subrubrum} {Porphyrio_maihensis, Falco_maldivarum}
{Mochlus_oenanthe, Allactaga_subrubrum} {Motacilla_caucasicus, Hottentotta_melleri}
{Mochlus_oenanthe, Allactaga_subrubrum} {Machetes_nebrius, Motacilla_caucasicus}
{Mochlus_oenanthe, Allactaga_subrubrum} {Porphyrio_maihensis, Motacilla_caucasicus}
{Allactaga_subrubrum, Paraphysa_constrictor} {Falco_maldivarum, Abantias_dignus}
{Allactaga_subrubrum, Paraphysa_constrictor} {Hottentotta_melleri, Abantias_dignus}
{Allactaga_subrubrum, Paraphysa_constrictor} {Machetes_nebrius, Abantias_dignus}
{Allactaga_subrubrum, Paraphysa_constrictor} {Motacilla_caucasicus, Abantias_dignus}
{Allactaga_subrubrum, Paraphysa_constrictor} {Porphyrio_maihensis, Abantias_dignus}
{Allactaga_subrubrum, Paraphysa_constrictor} {Hottentotta_melleri, Falco_maldivarum}
{Allactaga_subrubrum, Paraphysa_constrictor} {Machetes_nebrius, Falco_maldivarum}
{Allactaga_subrubrum, Paraphysa_constrictor} {Motacilla_caucasicus, Falco_maldivarum}
{Allactaga_subrubrum, Paraphysa_constrictor} {Porphyrio_maihensis, Falco_maldivarum}
{Allactaga_subrubrum, Paraphysa_constrictor} {Motacilla_caucasicus, Hottentotta_melleri}
{Allactaga_subrubrum, Paraphysa_constrictor} {Machetes_nebrius, Motacilla_caucasicus}
{Allactaga_subrubrum, Paraphysa_constrictor} {Porphyrio_maihensis, Motacilla_caucasicus}
{Allactaga_subrubrum, Pelusios_fissipes} {Falco_maldivarum, Abantias_dignus}
{Allactaga_subrubrum, Pelusios_fissipes} {Hottentotta_melleri, Abantias_dignus}
{Allactaga_subrubrum, Pelusios_fissipes} {Machetes_nebrius, Abantias_dignus}
{Allactaga_subrubrum, Pelusios_fissipes} {Motacilla_caucasicus, Abantias_dignus}
{Allactaga_subrubrum, Pelusios_fissipes} {Porphyrio_maihensis, Abantias_dignus}
{Allactaga_subrubrum, Pelusios_fissipes} {Hottentotta_melleri, Falco_maldivarum}
{Allactaga_subrubrum, Pelusios_fissipes} {Machetes_nebrius, Falco_maldivarum}
{Allactaga_subrubrum, Pelusios_fissipes} {Motacilla_caucasicus, Falco_maldivarum}
{Allactaga_subrubrum, Pelusios_fissipes} {Porphyrio_maihensis, Falco_maldivarum}
{Allactaga_subrubrum, Pelusios_fissipes} {Machetes_nebrius, Hottentotta_melleri}
{Allactaga_subrubrum, Pelusios_fissipes} {Motacilla_caucasicus, Hottentotta_melleri}
{Allactaga_subrubrum, Pelusios_fissipes} {Porphyrio_maihensis, Hottentotta_melleri}
{Allactaga_subrubrum, Pelusios_fissipes} {Machetes_nebrius, Motacilla_caucasicus}
{Allactaga_subrubrum, Pelusios_fissipes} {Machetes_nebrius, Porphyrio_maihensis}
{Allactaga_subrubrum, Pelusios_fissipes} {Porphyrio_maihensis, Motacilla_caucasicus}
{Allactaga_subrubrum, Regulus_pedo} {Falco_maldivarum, Abantias_dignus}
{Allactaga_subrubrum, Regulus_pedo} {Hottentotta_melleri, Abantias_dignus}
{Allactaga_subrubrum, Regulus_pedo} {Machetes_nebrius, Abantias_dignus}
{Allactaga_subrubrum, Regulus_pedo} {Motacilla_caucasicus, Abantias_dignus}
{Allactaga_subrubrum, Regulus_pedo} {Porphyrio_maihensis, Abantias_dignus}
{Allactaga_subrubrum, Regulus_pedo} {Hottentotta_melleri, Falco_maldivarum}
{Allactaga_subrubrum, Regulus_pedo} {Machetes_nebrius, Falco_maldivarum}
{Allactaga_subrubrum, Regulus_pedo} {Motacilla_caucasicus, Falco_maldivarum}
{Allactaga_subrubrum, Regulus_pedo} {Porphyrio_maihensis, Falco_maldivarum}
{Allactaga_subrubrum, Regulus_pedo} {Machetes_nebrius, Hottentotta_melleri}
